Date,Closing Price,Pair
3/05/19,1.0042,USD_CHF
3/06/19,1.005,USD_CHF
3/07/19,1.0113,USD_CHF
3/08/19,1.008,USD_CHF
3/11/19,1.0106,USD_CHF
3/12/19,1.0079,USD_CHF
3/13/19,1.004,USD_CHF
3/14/19,1.0039,USD_CHF
3/15/19,1.0019,USD_CHF
3/18/19,1.0015,USD_CHF
3/19/19,0.9992,USD_CHF
3/20/19,0.9926,USD_CHF
3/21/19,0.992,USD_CHF
3/22/19,0.9937,USD_CHF
3/25/19,0.9925,USD_CHF
3/26/19,0.9945,USD_CHF
3/27/19,0.9948,USD_CHF
3/28/19,0.9957,USD_CHF
3/29/19,0.9953,USD_CHF
4/01/19,0.9989,USD_CHF
4/02/19,0.9981,USD_CHF
4/03/19,0.9982,USD_CHF
4/04/19,0.9998,USD_CHF
4/05/19,1.0001,USD_CHF
4/08/19,0.999,USD_CHF
4/09/19,0.9999,USD_CHF
4/10/19,1.0026,USD_CHF
4/11/19,1.0032,USD_CHF
4/12/19,1.0024,USD_CHF
4/15/19,1.004,USD_CHF
4/16/19,1.008,USD_CHF
4/17/19,1.0105,USD_CHF
4/18/19,1.0156,USD_CHF
4/19/19,1.0146,USD_CHF
4/22/19,1.0155,USD_CHF
4/23/19,1.0202,USD_CHF
4/24/19,1.0205,USD_CHF
4/25/19,1.0204,USD_CHF
4/26/19,1.0197,USD_CHF
4/29/19,1.0196,USD_CHF
4/30/19,1.0192,USD_CHF
5/01/19,1.0181,USD_CHF
5/02/19,1.0193,USD_CHF
5/03/19,1.0166,USD_CHF
5/06/19,1.0179,USD_CHF
5/07/19,1.0196,USD_CHF
5/08/19,1.0203,USD_CHF
5/09/19,1.0151,USD_CHF
5/10/19,1.0117,USD_CHF
5/13/19,1.0064,USD_CHF
5/14/19,1.0087,USD_CHF
5/15/19,1.0088,USD_CHF
5/16/19,1.01,USD_CHF
5/17/19,1.0107,USD_CHF
5/20/19,1.0085,USD_CHF
5/21/19,1.0111,USD_CHF
5/22/19,1.0097,USD_CHF
5/23/19,1.0033,USD_CHF
5/24/19,1.0018,USD_CHF
5/27/19,1.0038,USD_CHF
5/28/19,1.0077,USD_CHF
5/29/19,1.0077,USD_CHF
5/30/19,1.0078,USD_CHF
5/31/19,1.001,USD_CHF
6/03/19,0.9926,USD_CHF
6/04/19,0.9921,USD_CHF
6/05/19,0.9948,USD_CHF
6/06/19,0.9913,USD_CHF
6/07/19,0.9878,USD_CHF
6/10/19,0.9898,USD_CHF
6/11/19,0.9924,USD_CHF
6/12/19,0.9956,USD_CHF
6/13/19,0.9938,USD_CHF
6/14/19,0.999,USD_CHF
6/17/19,0.9991,USD_CHF
6/18/19,1.0003,USD_CHF
6/19/19,0.9942,USD_CHF
6/20/19,0.982,USD_CHF
6/21/19,0.9764,USD_CHF
6/24/19,0.972,USD_CHF
6/25/19,0.9754,USD_CHF
6/26/19,0.978,USD_CHF
6/27/19,0.9765,USD_CHF
6/28/19,0.9762,USD_CHF
7/01/19,0.9876,USD_CHF
7/02/19,0.9863,USD_CHF
7/03/19,0.9867,USD_CHF
7/04/19,0.9852,USD_CHF
7/05/19,0.9917,USD_CHF
7/08/19,0.9939,USD_CHF
7/09/19,0.9936,USD_CHF
7/10/19,0.9896,USD_CHF
7/11/19,0.9902,USD_CHF
7/12/19,0.9842,USD_CHF
7/15/19,0.9846,USD_CHF
7/16/19,0.9879,USD_CHF
7/17/19,0.9875,USD_CHF
7/18/19,0.9813,USD_CHF
7/19/19,0.9818,USD_CHF
7/22/19,0.982,USD_CHF
7/23/19,0.9853,USD_CHF
7/24/19,0.9849,USD_CHF
7/25/19,0.9908,USD_CHF
7/26/19,0.9935,USD_CHF
7/29/19,0.9916,USD_CHF
7/30/19,0.9903,USD_CHF
7/31/19,0.994,USD_CHF
8/01/19,0.9903,USD_CHF
8/02/19,0.9821,USD_CHF
8/05/19,0.9735,USD_CHF
8/06/19,0.9765,USD_CHF
8/07/19,0.9754,USD_CHF
8/08/19,0.9748,USD_CHF
8/09/19,0.9725,USD_CHF
8/12/19,0.9693,USD_CHF
8/13/19,0.9766,USD_CHF
8/14/19,0.9734,USD_CHF
8/15/19,0.9765,USD_CHF
8/16/19,0.9784,USD_CHF
8/19/19,0.9817,USD_CHF
8/20/19,0.978,USD_CHF
8/21/19,0.9825,USD_CHF
8/22/19,0.9837,USD_CHF
8/23/19,0.9747,USD_CHF
8/26/19,0.9789,USD_CHF
8/27/19,0.9814,USD_CHF
8/28/19,0.9817,USD_CHF
8/29/19,0.9867,USD_CHF
8/30/19,0.9901,USD_CHF
9/02/19,0.9907,USD_CHF
9/03/19,0.9868,USD_CHF
9/04/19,0.9807,USD_CHF
9/05/19,0.986,USD_CHF
9/06/19,0.9874,USD_CHF
9/09/19,0.9921,USD_CHF
9/10/19,0.992,USD_CHF
9/11/19,0.9928,USD_CHF
9/12/19,0.9904,USD_CHF
9/13/19,0.9904,USD_CHF
9/16/19,0.9927,USD_CHF
9/17/19,0.9932,USD_CHF
9/18/19,0.9975,USD_CHF
9/19/19,0.9929,USD_CHF
9/20/19,0.9909,USD_CHF
9/23/19,0.9898,USD_CHF
9/24/19,0.9855,USD_CHF
9/25/19,0.9919,USD_CHF
9/26/19,0.9937,USD_CHF
9/27/19,0.9909,USD_CHF
9/30/19,0.998,USD_CHF
10/01/19,0.9935,USD_CHF
10/02/19,0.9969,USD_CHF
10/03/19,0.9992,USD_CHF
10/04/19,0.9954,USD_CHF
10/07/19,0.9948,USD_CHF
10/08/19,0.9929,USD_CHF
10/09/19,0.9958,USD_CHF
10/10/19,0.9971,USD_CHF
10/11/19,0.9968,USD_CHF
10/14/19,0.9972,USD_CHF
10/15/19,0.9987,USD_CHF
10/16/19,0.995,USD_CHF
10/17/19,0.9881,USD_CHF
10/18/19,0.9843,USD_CHF
10/21/19,0.9859,USD_CHF
10/22/19,0.9896,USD_CHF
10/23/19,0.9907,USD_CHF
10/24/19,0.9923,USD_CHF
10/25/19,0.9944,USD_CHF
10/28/19,0.9946,USD_CHF
10/29/19,0.994,USD_CHF
10/30/19,0.9894,USD_CHF
10/31/19,0.9865,USD_CHF
11/01/19,0.9856,USD_CHF
11/04/19,0.9879,USD_CHF
11/05/19,0.9929,USD_CHF
11/06/19,0.9928,USD_CHF
11/07/19,0.995,USD_CHF
11/08/19,0.9974,USD_CHF
11/11/19,0.9934,USD_CHF
11/12/19,0.9931,USD_CHF
11/13/19,0.9901,USD_CHF
11/14/19,0.988,USD_CHF
11/15/19,0.9899,USD_CHF
11/18/19,0.9896,USD_CHF
11/19/19,0.9904,USD_CHF
11/20/19,0.9909,USD_CHF
11/21/19,0.9931,USD_CHF
11/22/19,0.9974,USD_CHF
11/25/19,0.9967,USD_CHF
11/26/19,0.9971,USD_CHF
11/27/19,0.9992,USD_CHF
11/28/19,0.9985,USD_CHF
11/29/19,1.0001,USD_CHF
12/02/19,0.9913,USD_CHF
12/03/19,0.9871,USD_CHF
12/04/19,0.9886,USD_CHF
12/05/19,0.9872,USD_CHF
12/06/19,0.9903,USD_CHF
12/09/19,0.9881,USD_CHF
12/10/19,0.9844,USD_CHF
12/11/19,0.983,USD_CHF
12/12/19,0.9851,USD_CHF
12/13/19,0.984,USD_CHF
12/16/19,0.9822,USD_CHF
12/17/19,0.9805,USD_CHF
12/18/19,0.9805,USD_CHF
12/19/19,0.9785,USD_CHF
12/20/19,0.9828,USD_CHF
12/23/19,0.9819,USD_CHF
12/24/19,0.9804,USD_CHF
12/25/19,0.9802,USD_CHF
12/26/19,0.9814,USD_CHF
12/27/19,0.9749,USD_CHF
12/30/19,0.9694,USD_CHF
12/31/19,0.968,USD_CHF
1/01/20,0.9679,USD_CHF
1/02/20,0.9714,USD_CHF
1/03/20,0.9727,USD_CHF
1/06/20,0.9682,USD_CHF
1/07/20,0.9703,USD_CHF
1/08/20,0.9733,USD_CHF
12/08/00,0.6129,EUR_GBP
12/11/00,0.6017,EUR_GBP
12/12/00,0.6073,EUR_GBP
12/13/00,0.6024,EUR_GBP
12/14/00,0.6048,EUR_GBP
12/15/00,0.607,EUR_GBP
12/18/00,0.6061,EUR_GBP
12/19/00,0.6095,EUR_GBP
12/20/00,0.6154,EUR_GBP
12/21/00,0.6207,EUR_GBP
12/22/00,0.6253,EUR_GBP
12/25/00,0.6255,EUR_GBP
12/26/00,0.6279,EUR_GBP
12/27/00,0.6217,EUR_GBP
12/28/00,0.6225,EUR_GBP
12/29/00,0.6301,EUR_GBP
1/02/01,0.6329,EUR_GBP
1/03/01,0.6226,EUR_GBP
1/04/01,0.6323,EUR_GBP
1/05/01,0.6373,EUR_GBP
1/08/01,0.6335,EUR_GBP
1/09/01,0.6343,EUR_GBP
1/10/01,0.6297,EUR_GBP
1/11/01,0.6359,EUR_GBP
1/12/01,0.6443,EUR_GBP
1/15/01,0.6378,EUR_GBP
1/16/01,0.6395,EUR_GBP
1/17/01,0.6349,EUR_GBP
1/18/01,0.6408,EUR_GBP
1/19/01,0.6383,EUR_GBP
1/22/01,0.6411,EUR_GBP
1/23/01,0.6381,EUR_GBP
1/24/01,0.6342,EUR_GBP
1/25/01,0.6331,EUR_GBP
1/26/01,0.6325,EUR_GBP
1/29/01,0.6284,EUR_GBP
1/30/01,0.6336,EUR_GBP
1/31/01,0.6398,EUR_GBP
2/01/01,0.6357,EUR_GBP
2/02/01,0.6368,EUR_GBP
2/05/01,0.6362,EUR_GBP
2/06/01,0.6377,EUR_GBP
2/07/01,0.6394,EUR_GBP
2/08/01,0.6356,EUR_GBP
2/09/01,0.6403,EUR_GBP
2/12/01,0.6408,EUR_GBP
2/13/01,0.6339,EUR_GBP
2/14/01,0.6308,EUR_GBP
2/15/01,0.624,EUR_GBP
2/16/01,0.6323,EUR_GBP
2/19/01,0.6372,EUR_GBP
2/20/01,0.6302,EUR_GBP
2/21/01,0.6295,EUR_GBP
2/22/01,0.6255,EUR_GBP
2/23/01,0.6313,EUR_GBP
2/26/01,0.6305,EUR_GBP
2/27/01,0.6361,EUR_GBP
2/28/01,0.6393,EUR_GBP
3/01/01,0.6391,EUR_GBP
3/02/01,0.6355,EUR_GBP
3/05/01,0.6334,EUR_GBP
3/06/01,0.6369,EUR_GBP
3/07/01,0.6369,EUR_GBP
3/08/01,0.6345,EUR_GBP
3/09/01,0.6349,EUR_GBP
3/12/01,0.6344,EUR_GBP
3/13/01,0.631,EUR_GBP
3/14/01,0.6302,EUR_GBP
3/15/01,0.626,EUR_GBP
3/16/01,0.6276,EUR_GBP
3/19/01,0.6305,EUR_GBP
3/20/01,0.6334,EUR_GBP
3/21/01,0.6258,EUR_GBP
3/22/01,0.625,EUR_GBP
3/23/01,0.6248,EUR_GBP
3/26/01,0.6246,EUR_GBP
3/27/01,0.6233,EUR_GBP
3/28/01,0.6162,EUR_GBP
3/29/01,0.6182,EUR_GBP
3/30/01,0.62,EUR_GBP
4/02/01,0.62,EUR_GBP
4/03/01,0.6265,EUR_GBP
4/04/01,0.6289,EUR_GBP
4/05/01,0.6282,EUR_GBP
4/06/01,0.6279,EUR_GBP
4/09/01,0.6212,EUR_GBP
4/10/01,0.6207,EUR_GBP
4/11/01,0.6183,EUR_GBP
4/12/01,0.6199,EUR_GBP
4/13/01,0.6173,EUR_GBP
4/16/01,0.6183,EUR_GBP
4/17/01,0.617,EUR_GBP
4/18/01,0.618,EUR_GBP
4/19/01,0.6209,EUR_GBP
4/20/01,0.6257,EUR_GBP
4/23/01,0.6238,EUR_GBP
4/24/01,0.6236,EUR_GBP
4/25/01,0.6225,EUR_GBP
4/26/01,0.6277,EUR_GBP
4/27/01,0.6194,EUR_GBP
4/30/01,0.62,EUR_GBP
5/01/01,0.6225,EUR_GBP
5/02/01,0.6234,EUR_GBP
5/03/01,0.6197,EUR_GBP
5/04/01,0.6202,EUR_GBP
5/07/01,0.6188,EUR_GBP
5/08/01,0.6208,EUR_GBP
5/09/01,0.623,EUR_GBP
5/10/01,0.6196,EUR_GBP
5/11/01,0.6169,EUR_GBP
5/14/01,0.6156,EUR_GBP
5/15/01,0.6165,EUR_GBP
5/16/01,0.6174,EUR_GBP
5/17/01,0.6163,EUR_GBP
5/18/01,0.6122,EUR_GBP
5/21/01,0.6089,EUR_GBP
5/22/01,0.6059,EUR_GBP
5/23/01,0.6033,EUR_GBP
5/24/01,0.6085,EUR_GBP
5/25/01,0.6054,EUR_GBP
5/28/01,0.6056,EUR_GBP
5/29/01,0.6013,EUR_GBP
5/30/01,0.6006,EUR_GBP
5/31/01,0.5964,EUR_GBP
6/01/01,0.5975,EUR_GBP
6/04/01,0.5989,EUR_GBP
6/05/01,0.6043,EUR_GBP
6/06/01,0.6089,EUR_GBP
6/07/01,0.6109,EUR_GBP
6/08/01,0.6171,EUR_GBP
6/11/01,0.6142,EUR_GBP
6/12/01,0.6211,EUR_GBP
6/13/01,0.614,EUR_GBP
6/14/01,0.6151,EUR_GBP
6/15/01,0.6139,EUR_GBP
6/18/01,0.6124,EUR_GBP
6/19/01,0.6092,EUR_GBP
6/20/01,0.6122,EUR_GBP
6/21/01,0.6034,EUR_GBP
6/22/01,0.6067,EUR_GBP
6/25/01,0.6077,EUR_GBP
6/26/01,0.6101,EUR_GBP
6/27/01,0.6062,EUR_GBP
6/28/01,0.5991,EUR_GBP
6/29/01,0.6003,EUR_GBP
7/02/01,0.5984,EUR_GBP
7/03/01,0.6028,EUR_GBP
7/04/01,0.6015,EUR_GBP
7/05/01,0.5971,EUR_GBP
7/06/01,0.6004,EUR_GBP
7/09/01,0.6037,EUR_GBP
7/10/01,0.6056,EUR_GBP
7/11/01,0.6103,EUR_GBP
7/12/01,0.6061,EUR_GBP
7/13/01,0.6089,EUR_GBP
7/16/01,0.6095,EUR_GBP
7/17/01,0.6134,EUR_GBP
7/18/01,0.6144,EUR_GBP
7/19/01,0.6096,EUR_GBP
7/20/01,0.6099,EUR_GBP
7/23/01,0.6119,EUR_GBP
7/24/01,0.6142,EUR_GBP
7/25/01,0.6167,EUR_GBP
7/26/01,0.615,EUR_GBP
7/27/01,0.6164,EUR_GBP
7/30/01,0.6134,EUR_GBP
7/31/01,0.615,EUR_GBP
8/01/01,0.6143,EUR_GBP
8/02/01,0.6175,EUR_GBP
8/03/01,0.6186,EUR_GBP
8/06/01,0.6218,EUR_GBP
8/07/01,0.6199,EUR_GBP
8/08/01,0.6211,EUR_GBP
8/09/01,0.6258,EUR_GBP
8/10/01,0.6277,EUR_GBP
8/13/01,0.6313,EUR_GBP
8/14/01,0.6321,EUR_GBP
8/15/01,0.6343,EUR_GBP
8/16/01,0.631,EUR_GBP
8/17/01,0.6351,EUR_GBP
8/20/01,0.6331,EUR_GBP
8/21/01,0.631,EUR_GBP
8/22/01,0.6312,EUR_GBP
8/23/01,0.6323,EUR_GBP
8/24/01,0.6341,EUR_GBP
8/27/01,0.6315,EUR_GBP
8/28/01,0.628,EUR_GBP
8/29/01,0.6267,EUR_GBP
8/30/01,0.6288,EUR_GBP
8/31/01,0.6276,EUR_GBP
9/03/01,0.624,EUR_GBP
9/04/01,0.6151,EUR_GBP
9/05/01,0.6076,EUR_GBP
9/06/01,0.6149,EUR_GBP
9/07/01,0.621,EUR_GBP
9/10/01,0.6161,EUR_GBP
9/11/01,0.619,EUR_GBP
9/12/01,0.6177,EUR_GBP
9/13/01,0.6193,EUR_GBP
9/14/01,0.6255,EUR_GBP
9/17/01,0.6307,EUR_GBP
9/18/01,0.6318,EUR_GBP
9/19/01,0.6311,EUR_GBP
9/20/01,0.6325,EUR_GBP
9/21/01,0.628,EUR_GBP
9/24/01,0.6265,EUR_GBP
9/25/01,0.6279,EUR_GBP
9/26/01,0.6259,EUR_GBP
9/27/01,0.623,EUR_GBP
9/28/01,0.6182,EUR_GBP
10/01/01,0.6202,EUR_GBP
10/02/01,0.6255,EUR_GBP
10/03/01,0.6192,EUR_GBP
10/04/01,0.6214,EUR_GBP
10/05/01,0.6187,EUR_GBP
10/08/01,0.6248,EUR_GBP
10/09/01,0.6263,EUR_GBP
10/10/01,0.6278,EUR_GBP
10/11/01,0.6245,EUR_GBP
10/12/01,0.6274,EUR_GBP
10/15/01,0.6276,EUR_GBP
10/16/01,0.6269,EUR_GBP
10/17/01,0.6243,EUR_GBP
10/18/01,0.6256,EUR_GBP
10/19/01,0.6277,EUR_GBP
10/22/01,0.6259,EUR_GBP
10/23/01,0.6244,EUR_GBP
10/24/01,0.6257,EUR_GBP
10/25/01,0.6257,EUR_GBP
10/26/01,0.6219,EUR_GBP
10/29/01,0.622,EUR_GBP
10/30/01,0.6235,EUR_GBP
10/31/01,0.6186,EUR_GBP
11/01/01,0.6169,EUR_GBP
11/02/01,0.6171,EUR_GBP
11/05/01,0.6159,EUR_GBP
11/06/01,0.6142,EUR_GBP
11/07/01,0.6135,EUR_GBP
11/08/01,0.6139,EUR_GBP
11/09/01,0.6139,EUR_GBP
11/12/01,0.6149,EUR_GBP
11/13/01,0.6112,EUR_GBP
11/14/01,0.6126,EUR_GBP
11/15/01,0.6159,EUR_GBP
11/16/01,0.6195,EUR_GBP
11/19/01,0.6223,EUR_GBP
11/20/01,0.6219,EUR_GBP
11/21/01,0.6203,EUR_GBP
11/22/01,0.6219,EUR_GBP
11/23/01,0.6225,EUR_GBP
11/26/01,0.6239,EUR_GBP
11/27/01,0.6242,EUR_GBP
11/28/01,0.6226,EUR_GBP
11/29/01,0.6221,EUR_GBP
11/30/01,0.6295,EUR_GBP
12/03/01,0.6259,EUR_GBP
12/04/01,0.6261,EUR_GBP
12/05/01,0.627,EUR_GBP
12/06/01,0.6267,EUR_GBP
12/07/01,0.6205,EUR_GBP
12/10/01,0.6206,EUR_GBP
12/11/01,0.6203,EUR_GBP
12/12/01,0.6209,EUR_GBP
12/13/01,0.6196,EUR_GBP
12/14/01,0.6212,EUR_GBP
12/17/01,0.6184,EUR_GBP
12/18/01,0.6197,EUR_GBP
12/19/01,0.621,EUR_GBP
12/20/01,0.6215,EUR_GBP
12/21/01,0.6177,EUR_GBP
12/24/01,0.6083,EUR_GBP
12/25/01,0.6069,EUR_GBP
12/26/01,0.6056,EUR_GBP
12/27/01,0.6078,EUR_GBP
12/28/01,0.6094,EUR_GBP
12/31/01,0.6127,EUR_GBP
1/02/02,0.6248,EUR_GBP
1/03/02,0.6254,EUR_GBP
1/04/02,0.619,EUR_GBP
1/07/02,0.6208,EUR_GBP
1/08/02,0.6206,EUR_GBP
1/09/02,0.62,EUR_GBP
1/10/02,0.6191,EUR_GBP
1/11/02,0.6161,EUR_GBP
1/14/02,0.6169,EUR_GBP
1/15/02,0.6134,EUR_GBP
1/16/02,0.614,EUR_GBP
1/17/02,0.6135,EUR_GBP
1/18/02,0.6153,EUR_GBP
1/21/02,0.6157,EUR_GBP
1/22/02,0.62,EUR_GBP
1/23/02,0.6162,EUR_GBP
1/24/02,0.6163,EUR_GBP
1/25/02,0.6143,EUR_GBP
1/28/02,0.6116,EUR_GBP
1/29/02,0.612,EUR_GBP
1/30/02,0.6089,EUR_GBP
1/31/02,0.6086,EUR_GBP
2/01/02,0.6083,EUR_GBP
2/04/02,0.6117,EUR_GBP
2/05/02,0.6131,EUR_GBP
2/06/02,0.6142,EUR_GBP
2/07/02,0.6159,EUR_GBP
2/08/02,0.6173,EUR_GBP
2/11/02,0.6162,EUR_GBP
2/12/02,0.611,EUR_GBP
2/13/02,0.6097,EUR_GBP
2/14/02,0.6106,EUR_GBP
2/15/02,0.6102,EUR_GBP
2/18/02,0.6096,EUR_GBP
2/19/02,0.6124,EUR_GBP
2/20/02,0.6092,EUR_GBP
2/21/02,0.6101,EUR_GBP
2/22/02,0.6112,EUR_GBP
2/25/02,0.6099,EUR_GBP
2/26/02,0.6099,EUR_GBP
2/27/02,0.6092,EUR_GBP
2/28/02,0.6135,EUR_GBP
3/01/02,0.6099,EUR_GBP
3/04/02,0.611,EUR_GBP
3/05/02,0.6122,EUR_GBP
3/06/02,0.6159,EUR_GBP
3/07/02,0.6178,EUR_GBP
3/08/02,0.6149,EUR_GBP
3/11/02,0.6162,EUR_GBP
3/12/02,0.6187,EUR_GBP
3/13/02,0.6188,EUR_GBP
3/14/02,0.6215,EUR_GBP
3/15/02,0.6195,EUR_GBP
3/18/02,0.6186,EUR_GBP
3/19/02,0.6197,EUR_GBP
3/20/02,0.6195,EUR_GBP
3/21/02,0.6184,EUR_GBP
3/22/02,0.6153,EUR_GBP
3/25/02,0.6156,EUR_GBP
3/26/02,0.6144,EUR_GBP
3/27/02,0.6126,EUR_GBP
3/28/02,0.6109,EUR_GBP
3/29/02,0.6115,EUR_GBP
4/01/02,0.6113,EUR_GBP
4/02/02,0.6124,EUR_GBP
4/03/02,0.6133,EUR_GBP
4/04/02,0.6121,EUR_GBP
4/05/02,0.6135,EUR_GBP
4/08/02,0.6113,EUR_GBP
4/09/02,0.6133,EUR_GBP
4/10/02,0.6129,EUR_GBP
4/11/02,0.6135,EUR_GBP
4/12/02,0.6121,EUR_GBP
4/15/02,0.6115,EUR_GBP
4/16/02,0.6128,EUR_GBP
4/17/02,0.6159,EUR_GBP
4/18/02,0.6156,EUR_GBP
4/19/02,0.6164,EUR_GBP
4/22/02,0.613,EUR_GBP
4/23/02,0.6142,EUR_GBP
4/24/02,0.6159,EUR_GBP
4/25/02,0.617,EUR_GBP
4/26/02,0.6182,EUR_GBP
4/29/02,0.6196,EUR_GBP
4/30/02,0.6177,EUR_GBP
5/01/02,0.6186,EUR_GBP
5/02/02,0.6174,EUR_GBP
5/03/02,0.6242,EUR_GBP
5/06/02,0.6251,EUR_GBP
5/07/02,0.6237,EUR_GBP
5/08/02,0.6211,EUR_GBP
5/09/02,0.6231,EUR_GBP
5/10/02,0.6243,EUR_GBP
5/13/02,0.6257,EUR_GBP
5/14/02,0.6223,EUR_GBP
5/15/02,0.6247,EUR_GBP
5/16/02,0.626,EUR_GBP
5/17/02,0.6316,EUR_GBP
5/20/02,0.6317,EUR_GBP
5/21/02,0.6303,EUR_GBP
